#organ id 	 organ name 	 tissue id 	 tissue name 
UBERON_0002384	connective tissue	UBERON_0003596	ankle connective tissue
UBERON_0002384	connective tissue	UBERON_0003597	manual digit connective tissue
UBERON_0002384	connective tissue	UBERON_0003598	manus connective tissue
UBERON_0002384	connective tissue	UBERON_0003599	tail connective tissue
UBERON_0002384	connective tissue	UBERON_0003609	aorta elastic tissue
UBERON_0002384	connective tissue	UBERON_0003610	heart elastic tissue
UBERON_0002384	connective tissue	UBERON_0003611	respiratory system elastic tissue
UBERON_0002384	connective tissue	UBERON_0003613	cardiovascular system elastic tissue
UBERON_0002384	connective tissue	UBERON_0003614	blood vessel elastic tissue
UBERON_0002384	connective tissue	UBERON_0003615	lung elastic tissue
UBERON_0002384	connective tissue	UBERON_0003616	bronchus elastic tissue
UBERON_0002384	connective tissue	UBERON_0003617	trachea elastic tissue
UBERON_0002384	connective tissue	UBERON_0003669	fascia lata
UBERON_0002384	connective tissue	UBERON_0003701	calcaneal tendon
UBERON_0002384	connective tissue	UBERON_0003837	thoracic segment connective tissue
UBERON_0002384	connective tissue	UBERON_0003838	abdominal segment connective tissue
UBERON_0002384	connective tissue	UBERON_0003916	fat pad
UBERON_0002384	connective tissue	UBERON_0003917	arthropod fat body
UBERON_0002384	connective tissue	UBERON_0003952	anterior stroma of cornea
UBERON_0002384	connective tissue	UBERON_0003953	posterior stroma of cornea
UBERON_0002384	connective tissue	UBERON_0003958	long bone epiphyseal ossification zone
UBERON_0002384	connective tissue	UBERON_0003967	cutaneous elastic tissue
UBERON_0002384	connective tissue	UBERON_0004000	tarsal gland acinus
UBERON_0002384	connective tissue	UBERON_0004034	cutaneous microfibril
UBERON_0002384	connective tissue	UBERON_0004109	cortex of humerus
UBERON_0002384	connective tissue	UBERON_0004129	growth plate cartilage
UBERON_0002384	connective tissue	UBERON_0004180	mammary gland fat
UBERON_0002384	connective tissue	UBERON_0004266	upper leg connective tissue
UBERON_0002384	connective tissue	UBERON_0004267	back connective tissue
UBERON_0002384	connective tissue	UBERON_0004268	lower arm connective tissue
UBERON_0002384	connective tissue	UBERON_0004269	upper arm connective tissue
UBERON_0002384	connective tissue	UBERON_0004270	lower leg connective tissue
UBERON_0002384	connective tissue	UBERON_0004292	cardiac skeleton
UBERON_0002384	connective tissue	UBERON_0004400	bone tissue of epiphysis
UBERON_0002384	connective tissue	UBERON_0004401	bone tissue of distal epiphysis
UBERON_0002384	connective tissue	UBERON_0004402	bone tissue of proximal epiphysis
UBERON_0002384	connective tissue	UBERON_0004715	annulus fibrosus disci intervertebralis
UBERON_0002384	connective tissue	UBERON_0004724	medial palpebral ligament
UBERON_0002384	connective tissue	UBERON_0004755	skeletal tissue
UBERON_0002384	connective tissue	UBERON_0004763	endochondral bone tissue
UBERON_0002384	connective tissue	UBERON_0004764	intramembranous bone tissue
UBERON_0002384	connective tissue	UBERON_0004772	eyelid tarsus
UBERON_0002384	connective tissue	UBERON_0004773	superior eyelid tarsus
UBERON_0002384	connective tissue	UBERON_0004774	inferior eyelid tarsus
UBERON_0002384	connective tissue	UBERON_0004777	respiratory system submucosa
UBERON_0002384	connective tissue	UBERON_0004778	larynx submucosa
UBERON_0002384	connective tissue	UBERON_0004779	respiratory system lamina propria
UBERON_0002384	connective tissue	UBERON_0004857	skeletal muscle connective tissue
UBERON_0002384	connective tissue	UBERON_0004858	cellular cartilage
UBERON_0002384	connective tissue	UBERON_0004924	submucosa of pharynx
UBERON_0002384	connective tissue	UBERON_0004925	submucosa of laryngopharynx
UBERON_0002384	connective tissue	UBERON_0004947	submucosa of right main bronchus
UBERON_0002384	connective tissue	UBERON_0004948	submucosa of left main bronchus
UBERON_0002384	connective tissue	UBERON_0004949	submucosa of main bronchus
UBERON_0002384	connective tissue	UBERON_0004950	submucosa of lobar bronchus
UBERON_0002384	connective tissue	UBERON_0004951	submucosa of segmental bronchus
UBERON_0002384	connective tissue	UBERON_0004952	submucosa of bronchiole
UBERON_0002384	connective tissue	UBERON_0005137	metanephric capsule
UBERON_0002384	connective tissue	UBERON_0005203	trachea gland
UBERON_0002384	connective tissue	UBERON_0005204	larynx submucosa gland
UBERON_0002384	connective tissue	UBERON_0005405	pararenal fat
UBERON_0002384	connective tissue	UBERON_0005406	perirenal fat
UBERON_0002384	connective tissue	UBERON_0005808	bone tissue of long bone
UBERON_0002384	connective tissue	UBERON_0005809	cortex of manus bone
UBERON_0002384	connective tissue	UBERON_0005991	aortic valve anulus
UBERON_0002384	connective tissue	UBERON_0005993	pulmonary valve anulus
UBERON_0002384	connective tissue	UBERON_0005995	mitral valve anulus
UBERON_0002384	connective tissue	UBERON_0005997	tricuspid valve anulus
UBERON_0002384	connective tissue	UBERON_0006008	fibrous ring of heart
UBERON_0002384	connective tissue	UBERON_0006170	mesonephric capsule
UBERON_0002384	connective tissue	UBERON_0006239	future central tendon
UBERON_0002384	connective tissue	UBERON_0006326	base of arytenoid
UBERON_0002384	connective tissue	UBERON_0006332	nasal capsule
UBERON_0002384	connective tissue	UBERON_0006430	xiphoid cartilage
UBERON_0002384	connective tissue	UBERON_0006431	xiphoid process bone
UBERON_0002384	connective tissue	UBERON_0006444	annulus fibrosus
UBERON_0002384	connective tissue	UBERON_0006494	apex of arytenoid
UBERON_0002384	connective tissue	UBERON_0006670	central tendon of diaphragm
UBERON_0002384	connective tissue	UBERON_0006671	orbital fat pad
UBERON_0002384	connective tissue	UBERON_0006771	long bone epiphyseal plate proliferative zone
UBERON_0002384	connective tissue	UBERON_0006772	long bone epiphyseal plate hypertrophic zone
UBERON_0002384	connective tissue	UBERON_0006773	long bone epiphyseal plate ossification zone
UBERON_0002384	connective tissue	UBERON_0006775	zone of epiphyseal plate
UBERON_0002384	connective tissue	UBERON_0006804	reticular tissue
UBERON_0002384	connective tissue	UBERON_0006815	areolar connective tissue
UBERON_0002384	connective tissue	UBERON_0007168	long head of biceps brachii
UBERON_0002384	connective tissue	UBERON_0007169	short head of biceps brachii
UBERON_0002384	connective tissue	UBERON_0007355	bony part of pharyngotympanic tube
UBERON_0002384	connective tissue	UBERON_0007389	paired limb/fin cartilage
UBERON_0002384	connective tissue	UBERON_0007390	pectoral appendage cartilage tissue
UBERON_0002384	connective tissue	UBERON_0007391	pelvic appendage cartilage tissue
UBERON_0002384	connective tissue	UBERON_0007808	adipose tissue of abdominal region
UBERON_0002384	connective tissue	UBERON_0007809	fascia of Camper
UBERON_0002384	connective tissue	UBERON_0007818	major alar cartilage
UBERON_0002384	connective tissue	UBERON_0007819	minor alar cartilage
UBERON_0002384	connective tissue	UBERON_0007820	accessory nasal cartilage
UBERON_0002384	connective tissue	UBERON_0007821	lateral nasal cartilage
UBERON_0002384	connective tissue	UBERON_0007822	vomeronasal cartilage
UBERON_0002384	connective tissue	UBERON_0007845	regular connective tissue
UBERON_0002384	connective tissue	UBERON_0007846	dense regular connective tissue
UBERON_0002384	connective tissue	UBERON_0007862	perichordal tissue
UBERON_0002384	connective tissue	UBERON_0008187	hypertrophic cartilage zone
UBERON_0002384	connective tissue	UBERON_0008188	tendon of biceps brachii
UBERON_0002384	connective tissue	UBERON_0008192	tendon of triceps brachii
UBERON_0002384	connective tissue	UBERON_0008269	nacre
UBERON_0002384	connective tissue	UBERON_0008304	inner chondrogenic layer of perichondrium
UBERON_0002384	connective tissue	UBERON_0008305	outer fibrous layer of perichondrium
UBERON_0002384	connective tissue	UBERON_0008867	trabecular network of bone
UBERON_0002384	connective tissue	UBERON_0008883	osteoid
UBERON_0002384	connective tissue	UBERON_0008977	pes anserinus of tibia
UBERON_0002384	connective tissue	UBERON_0008982	fascia
UBERON_0002384	connective tissue	UBERON_0009013	white fibrocartilage
UBERON_0002384	connective tissue	UBERON_0009644	trachea non-cartilage connective tissue
UBERON_0002384	connective tissue	UBERON_0009648	eyelid subcutaneous connective tissue
UBERON_0002384	connective tissue	UBERON_0009652	bronchus basement membrane
UBERON_0002384	connective tissue	UBERON_0009653	trachea basement membrane
UBERON_0002384	connective tissue	UBERON_0009754	blubber
UBERON_0002384	connective tissue	UBERON_0010211	granulation tissue
UBERON_0002384	connective tissue	UBERON_0010365	odontoid tissue
UBERON_0002384	connective tissue	UBERON_0010379	superior tarsal muscle
UBERON_0002384	connective tissue	UBERON_0010410	inguinal fat pad
UBERON_0002384	connective tissue	UBERON_0010411	retroperitoneal fat pad
UBERON_0002384	connective tissue	UBERON_0010412	epididymal fat pad
UBERON_0002384	connective tissue	UBERON_0010413	parametrial fat pad
UBERON_0002384	connective tissue	UBERON_0010414	omental fat pad
UBERON_0002384	connective tissue	UBERON_0010996	articular cartilage of joint
UBERON_0002384	connective tissue	UBERON_0011157	cuneiform cartilage
UBERON_0002384	connective tissue	UBERON_0011236	deep fascia
UBERON_0002384	connective tissue	UBERON_0011237	visceral fascia
UBERON_0002384	connective tissue	UBERON_0011345	pharyngeal raphe
UBERON_0002384	connective tissue	UBERON_0011346	palatine raphe
UBERON_0002384	connective tissue	UBERON_0011347	raphe of hard palate
UBERON_0002384	connective tissue	UBERON_0011348	raphe of soft palate
UBERON_0002384	connective tissue	UBERON_0011349	pterygomandibular raphe
UBERON_0002384	connective tissue	UBERON_0011350	mylohyoid raphe
UBERON_0002384	connective tissue	UBERON_0011392	blood vessel internal elastic membrane
UBERON_0002384	connective tissue	UBERON_0011587	pre-dentine
UBERON_0002384	connective tissue	UBERON_0011588	pre-enamel
UBERON_0002384	connective tissue	UBERON_0011589	non-mineralized cartilage tissue
UBERON_0002384	connective tissue	UBERON_0011675	perichordal ring
UBERON_0002384	connective tissue	UBERON_0011688	pre-enameloid
UBERON_0002384	connective tissue	UBERON_0011692	enameloid
UBERON_0002384	connective tissue	UBERON_0011821	irregular connective tissue
UBERON_0002384	connective tissue	UBERON_0011822	dense irregular connective tissue
UBERON_0002384	connective tissue	UBERON_0011823	dense connective tissue
UBERON_0002384	connective tissue	UBERON_0011824	fibrous connective tissue
UBERON_0002384	connective tissue	UBERON_0011825	loose connective tissue
UBERON_0002384	connective tissue	UBERON_0011864	tendon collagen fibril
UBERON_0002384	connective tissue	UBERON_0011893	endoneurial fluid
UBERON_0002384	connective tissue	UBERON_0011895	endomysium
UBERON_0002384	connective tissue	UBERON_0011896	smooth muscle endomysium
UBERON_0002384	connective tissue	UBERON_0011897	cardiac endomysium
UBERON_0002384	connective tissue	UBERON_0011898	skeletal muscle endomysium
UBERON_0002384	connective tissue	UBERON_0011899	epimysium
UBERON_0002384	connective tissue	UBERON_0011900	perimysium
UBERON_0002384	connective tissue	UBERON_0011971	calcaneofibular ligament
UBERON_0002384	connective tissue	UBERON_0012118	infraspinatus tendon
UBERON_0002384	connective tissue	UBERON_0012119	vinculum tendon of wing
UBERON_0002384	connective tissue	UBERON_0012120	vinculum of tendon
UBERON_0002384	connective tissue	UBERON_0012167	buccal fat pad
UBERON_0002384	connective tissue	UBERON_0012282	mammary fat pad
UBERON_0002384	connective tissue	UBERON_0012283	femoral fat pad
UBERON_0002384	connective tissue	UBERON_0013120	eyelid submuscular connective tissue
UBERON_0002384	connective tissue	UBERON_0013177	dorsal bursa
UBERON_0002384	connective tissue	UBERON_0013178	anterior dorsal bursa
UBERON_0002384	connective tissue	UBERON_0013179	posterior dorsal bursa
UBERON_0002384	connective tissue	UBERON_0013488	panniculus adiposus
UBERON_0002384	connective tissue	UBERON_0013489	superficial cervical fascia
UBERON_0002384	connective tissue	UBERON_0013490	deep cervical fascia
UBERON_0002384	connective tissue	UBERON_0013491	cervical fascia
UBERON_0002384	connective tissue	UBERON_0013492	prevertebral cervical fascia
UBERON_0002384	connective tissue	UBERON_0013493	abdominal fascia
UBERON_0002384	connective tissue	UBERON_0013705	fascia of Scarpa
UBERON_0002384	connective tissue	UBERON_0013718	dartos muscle
UBERON_0002384	connective tissue	UBERON_0013719	dartos muscle of scrotum
UBERON_0002384	connective tissue	UBERON_0013720	dartos muscle of labia majora
UBERON_0002384	connective tissue	UBERON_0013730	mycetome
UBERON_0002384	connective tissue	UBERON_0014394	uterine fat pad
UBERON_0002384	connective tissue	UBERON_0014396	interscapular fat pad
UBERON_0002384	connective tissue	UBERON_0014454	visceral abdominal adipose tissue
UBERON_0002384	connective tissue	UBERON_0014455	subcutaneous abdominal adipose tissue
UBERON_0002384	connective tissue	UBERON_0014464	renal fat pad
UBERON_0002384	connective tissue	UBERON_0014716	interlobular duct
UBERON_0002384	connective tissue	UBERON_0014720	interlobar duct
UBERON_0002384	connective tissue	UBERON_0014730	osteon
UBERON_0002384	connective tissue	UBERON_0014731	haversian canal
UBERON_0002384	connective tissue	UBERON_0014779	liver reticuloendothelial system
UBERON_0002384	connective tissue	UBERON_0014848	tendon of quadriceps femoris
UBERON_0002384	connective tissue	UBERON_0015129	epicardial fat
UBERON_0002384	connective tissue	UBERON_0015130	connective tissue of prostate gland
UBERON_0002384	connective tissue	UBERON_0015131	subepithelial connective tissue of prostatic gland
UBERON_0002384	connective tissue	UBERON_0015142	falciform fat
UBERON_0002384	connective tissue	UBERON_0015143	mesenteric fat pad
UBERON_0002384	connective tissue	UBERON_0015329	respiratory system basement membrane
UBERON_0002384	connective tissue	UBERON_0015433	blood vessel external elastic membrane
UBERON_0002384	connective tissue	UBERON_0015454	pancreatic fat pad
UBERON_0002384	connective tissue	UBERON_0015458	mediastinal fat pad
UBERON_0002384	connective tissue	UBERON_0015477	axillary fat pad
UBERON_0002384	connective tissue	UBERON_0015751	inferior tarsal muscle
UBERON_0002384	connective tissue	UBERON_0015764	dense regular elastic tissue
UBERON_0002384	connective tissue	UBERON_0015791	digit connective tissue
UBERON_0002384	connective tissue	UBERON_0015837	incisor dental pulp
UBERON_0002384	connective tissue	UBERON_0015838	molar dental pulp
UBERON_0002384	connective tissue	UBERON_0015853	dental pulp of median incisor tusk
UBERON_0002384	connective tissue	UBERON_0016400	infrapatellar fat pad
UBERON_0002384	connective tissue	UBERON_0016413	medullary cavity of long bone
UBERON_0002384	connective tissue	UBERON_0016422	compact bone of long bone
UBERON_0002384	connective tissue	UBERON_0016423	compact bone of diaphysis
UBERON_0002384	connective tissue	UBERON_0016425	epiphyseal plate of radius
UBERON_0002384	connective tissue	UBERON_0016496	tendon of palmaris longus
UBERON_0002384	connective tissue	UBERON_0016851	renal fascia
UBERON_0002384	connective tissue	UBERON_0018131	periovarian fat pad
UBERON_0002384	connective tissue	UBERON_0018132	tail fat pad
UBERON_0002384	connective tissue	UBERON_0018135	fibrocollagenous connective tissue
UBERON_0002384	connective tissue	UBERON_0018352	prismatic cartilage
UBERON_0002384	connective tissue	UBERON_0019143	intramuscular adipose tissue
UBERON_0002384	connective tissue	UBERON_0034688	spermatic fascia
UBERON_0002384	connective tissue	UBERON_0034690	external spermatic fascia
UBERON_0002384	connective tissue	UBERON_0034691	internal spermatic fascia
UBERON_0002384	connective tissue	UBERON_0034712	yellow fibrocartilage
UBERON_0002384	connective tissue	UBERON_0034938	mucocartilage tissue
UBERON_0002384	connective tissue	UBERON_0034988	tendon of obturator internus
UBERON_0002384	connective tissue	UBERON_0035053	interlobular duct of salivary gland
UBERON_0002384	connective tissue	UBERON_0035078	parotid gland interlobular duct
UBERON_0002384	connective tissue	UBERON_0035096	fascia of tail
UBERON_0002384	connective tissue	UBERON_0035108	temporalis fascia
UBERON_0002384	connective tissue	UBERON_0035438	mucoid tissue
UBERON_0002384	connective tissue	UBERON_0035814	pericardial fat
UBERON_0002384	connective tissue	UBERON_0035815	paracardial fat
UBERON_0002384	connective tissue	UBERON_0035818	visceral fat
UBERON_0002384	connective tissue	UBERON_0035845	enthesis
UBERON_0002384	connective tissue	UBERON_0035846	fibrous enthesis
UBERON_0002384	connective tissue	UBERON_0035847	fibrocartilage enthesis
UBERON_0002384	connective tissue	UBERON_0036186	fibroelastic connective tissue
UBERON_0002384	connective tissue	UBERON_2001456	pectoral fin endoskeletal disc
UBERON_0002384	connective tissue	UBERON_3000002	alary cartilage
UBERON_0002384	connective tissue	UBERON_3000068	cartilago ectochoanalis
UBERON_0002384	connective tissue	UBERON_3000069	cartilago infranarina
UBERON_0002384	connective tissue	UBERON_3000079	cartilago retronarina
UBERON_0002384	connective tissue	UBERON_3000160	fenestra dorsalis nasi
UBERON_0002384	connective tissue	UBERON_3000161	fenestra endochoanalis
UBERON_0002384	connective tissue	UBERON_3000162	fenestra endonarina communis
UBERON_0002384	connective tissue	UBERON_3000164	fenestra lateralis nasi
UBERON_0002384	connective tissue	UBERON_3000166	fenestra nasobasalis
UBERON_0002384	connective tissue	UBERON_3000167	fenestra nasolateralis
UBERON_0002384	connective tissue	UBERON_3000170	fenestra precerebralis
UBERON_0002384	connective tissue	UBERON_3000171	fenestra prechoanalis
UBERON_0002384	connective tissue	UBERON_3000189	foramen orbitonasale laterale
UBERON_0002384	connective tissue	UBERON_3000190	foramen orbitonasale mediale
UBERON_0002384	connective tissue	UBERON_3000234	inferior prenasal cartilage
UBERON_0002384	connective tissue	UBERON_3000259	lamina inferior
UBERON_0002384	connective tissue	UBERON_3000260	lamina nariochoanalis
UBERON_0002384	connective tissue	UBERON_3000290	medial inferior prenasal cartilage
UBERON_0002384	connective tissue	UBERON_3000291	medial orbitonasal foramen
UBERON_0002384	connective tissue	UBERON_3000316	nasal opening
UBERON_0002384	connective tissue	UBERON_3000329	oblique cartilage
UBERON_0002384	connective tissue	UBERON_3000333	olfactory foramen
UBERON_0002384	connective tissue	UBERON_3000381	paranasal commissure
UBERON_0002384	connective tissue	UBERON_3000389	paries nasi
UBERON_0002384	connective tissue	UBERON_3000434	planum antorbitale
UBERON_0002384	connective tissue	UBERON_3000437	planum conchale
UBERON_0002384	connective tissue	UBERON_3000438	planum internasale
UBERON_0002384	connective tissue	UBERON_3000563	seydels palatal process
UBERON_0002384	connective tissue	UBERON_3000571	specialized connective tissue
UBERON_0002384	connective tissue	UBERON_3000586	superior prenasal cartilage
UBERON_0002384	connective tissue	UBERON_3010529	ovisac
UBERON_0002384	connective tissue	UBERON_3010827	anterior prenasal cartilage
UBERON_0002384	connective tissue	UBERON_4000013	mineralized skeletal tissue
UBERON_0002384	connective tissue	UBERON_4000053	vacuolated notochordal tissue
UBERON_0002384	connective tissue	UBERON_4000077	non-mineralized chondroid tissue
UBERON_0002384	connective tissue	UBERON_4000078	chondroid tissue
UBERON_0002384	connective tissue	UBERON_4000086	secondary cartilage tissue
UBERON_0002384	connective tissue	UBERON_4000087	cosmine
UBERON_0002384	connective tissue	UBERON_4000088	mineralized cartilage tissue
UBERON_0002384	connective tissue	UBERON_4000097	orthodentine
UBERON_0002384	connective tissue	UBERON_4000102	osteodentine
UBERON_0002384	connective tissue	UBERON_4000104	ganoine
UBERON_0002384	connective tissue	UBERON_4000106	vasodentine
UBERON_0002384	connective tissue	UBERON_4000107	elasmodine
UBERON_0002384	connective tissue	UBERON_4000108	non-mineralized hyaline cartilage tissue
UBERON_0002384	connective tissue	UBERON_4000109	mineralized hyaline cartilage tissue
UBERON_0002384	connective tissue	UBERON_4000115	mineralized bone tissue
UBERON_0002384	connective tissue	UBERON_4000118	cellular bone tissue
UBERON_0002384	connective tissue	UBERON_4000119	non-mineralized avascular GAG-rich matrix
UBERON_0002384	connective tissue	UBERON_4000120	mineralized avascular GAG-rich matrix
UBERON_0002384	connective tissue	UBERON_4000122	acellular bone tissue
UBERON_0002384	connective tissue	UBERON_4000123	odontode tissue
UBERON_0002384	connective tissue	UBERON_4300153	Sharpey's fiber
UBERON_0005156	reproductive structure	UBERON_0000002	uterine cervix
UBERON_0005156	reproductive structure	UBERON_0000035	primary ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0000036	secondary ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0000037	tertiary ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0000038	follicular fluid
UBERON_0005156	reproductive structure	UBERON_0000039	follicular antrum
UBERON_0005156	reproductive structure	UBERON_0000051	fornix of vagina
UBERON_0005156	reproductive structure	UBERON_0000086	zona pellucida
UBERON_0005156	reproductive structure	UBERON_0000155	theca cell layer
UBERON_0005156	reproductive structure	UBERON_0000156	theca externa
UBERON_0005156	reproductive structure	UBERON_0000157	theca interna
UBERON_0005156	reproductive structure	UBERON_0000359	preputial gland
UBERON_0005156	reproductive structure	UBERON_0000428	prostate epithelium
UBERON_0005156	reproductive structure	UBERON_0000450	corpus albicans
UBERON_0005156	reproductive structure	UBERON_0000453	decidua basalis
UBERON_0005156	reproductive structure	UBERON_0000458	endocervix
UBERON_0005156	reproductive structure	UBERON_0000459	uterine wall
UBERON_0005156	reproductive structure	UBERON_0000460	major vestibular gland
UBERON_0005156	reproductive structure	UBERON_0000461	minor vestibular gland
UBERON_0005156	reproductive structure	UBERON_0000473	testis
UBERON_0005156	reproductive structure	UBERON_0000989	penis
UBERON_0005156	reproductive structure	UBERON_0000991	gonad
UBERON_0005156	reproductive structure	UBERON_0000992	female gonad
UBERON_0005156	reproductive structure	UBERON_0000993	oviduct
UBERON_0005156	reproductive structure	UBERON_0000994	spermathecum
UBERON_0005156	reproductive structure	UBERON_0000995	uterus
UBERON_0005156	reproductive structure	UBERON_0000996	vagina
UBERON_0005156	reproductive structure	UBERON_0000997	mammalian vulva
UBERON_0005156	reproductive structure	UBERON_0000998	seminal vesicle
UBERON_0005156	reproductive structure	UBERON_0000999	ejaculatory duct
UBERON_0005156	reproductive structure	UBERON_0001000	vas deferens
UBERON_0005156	reproductive structure	UBERON_0001295	endometrium
UBERON_0005156	reproductive structure	UBERON_0001296	myometrium
UBERON_0005156	reproductive structure	UBERON_0001297	serosa of uterus
UBERON_0005156	reproductive structure	UBERON_0001299	glans penis
UBERON_0005156	reproductive structure	UBERON_0001300	scrotum
UBERON_0005156	reproductive structure	UBERON_0001301	epididymis
UBERON_0005156	reproductive structure	UBERON_0001302	right uterine tube
UBERON_0005156	reproductive structure	UBERON_0001303	left uterine tube
UBERON_0005156	reproductive structure	UBERON_0001304	germinal epithelium of ovary
UBERON_0005156	reproductive structure	UBERON_0001305	ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0001306	cumulus oophorus
UBERON_0005156	reproductive structure	UBERON_0001307	capsule of ovary
UBERON_0005156	reproductive structure	UBERON_0001319	vaginal vein
UBERON_0005156	reproductive structure	UBERON_0001328	lobe of prostate
UBERON_0005156	reproductive structure	UBERON_0001329	prostate gland anterior lobe
UBERON_0005156	reproductive structure	UBERON_0001331	skin of penis
UBERON_0005156	reproductive structure	UBERON_0001332	prepuce of penis
UBERON_0005156	reproductive structure	UBERON_0001337	spongiose part of urethra
UBERON_0005156	reproductive structure	UBERON_0001340	dorsal artery of penis
UBERON_0005156	reproductive structure	UBERON_0001342	mesovarium
UBERON_0005156	reproductive structure	UBERON_0001343	seminiferous tubule of testis
UBERON_0005156	reproductive structure	UBERON_0001344	epithelium of vagina
UBERON_0005156	reproductive structure	UBERON_0001346	vaginal hymen
UBERON_0005156	reproductive structure	UBERON_0001471	skin of prepuce of penis
UBERON_0005156	reproductive structure	UBERON_0001472	vaginal venous plexus
UBERON_0005156	reproductive structure	UBERON_0001987	placenta
UBERON_0005156	reproductive structure	UBERON_0002118	right ovary
UBERON_0005156	reproductive structure	UBERON_0002119	left ovary
UBERON_0005156	reproductive structure	UBERON_0002247	uterine horn
UBERON_0005156	reproductive structure	UBERON_0002337	endometrial stroma
UBERON_0005156	reproductive structure	UBERON_0002366	bulbo-urethral gland
UBERON_0005156	reproductive structure	UBERON_0002367	prostate gland
UBERON_0005156	reproductive structure	UBERON_0002411	clitoris
UBERON_0005156	reproductive structure	UBERON_0002450	decidua
UBERON_0005156	reproductive structure	UBERON_0002451	endometrial gland
UBERON_0005156	reproductive structure	UBERON_0002485	prostate duct
UBERON_0005156	reproductive structure	UBERON_0002493	uterine artery
UBERON_0005156	reproductive structure	UBERON_0002512	corpus luteum
UBERON_0005156	reproductive structure	UBERON_0002537	hermaphrodite gonad
UBERON_0005156	reproductive structure	UBERON_0003133	reproductive organ
UBERON_0005156	reproductive structure	UBERON_0003134	female reproductive organ
UBERON_0005156	reproductive structure	UBERON_0003135	male reproductive organ
UBERON_0005156	reproductive structure	UBERON_0003218	ovary septum
UBERON_0005156	reproductive structure	UBERON_0003312	mesenchyme of testis
UBERON_0005156	reproductive structure	UBERON_0003315	mesenchyme of ovary
UBERON_0005156	reproductive structure	UBERON_0003366	epithelium of uterine horn
UBERON_0005156	reproductive structure	UBERON_0003428	gonadal fat pad
UBERON_0005156	reproductive structure	UBERON_0003480	vein of clitoris
UBERON_0005156	reproductive structure	UBERON_0003485	vagina sebaceous gland
UBERON_0005156	reproductive structure	UBERON_0003855	gonad mesenchyme
UBERON_0005156	reproductive structure	UBERON_0003885	mesometrium
UBERON_0005156	reproductive structure	UBERON_0003889	fallopian tube
UBERON_0005156	reproductive structure	UBERON_0003937	sex gland
UBERON_0005156	reproductive structure	UBERON_0003946	placenta labyrinth
UBERON_0005156	reproductive structure	UBERON_0003959	rete testis
UBERON_0005156	reproductive structure	UBERON_0003970	placental labyrinth vasculature
UBERON_0005156	reproductive structure	UBERON_0003972	placenta junctional zone
UBERON_0005156	reproductive structure	UBERON_0003974	upper part of vagina
UBERON_0005156	reproductive structure	UBERON_0003975	internal female genitalia
UBERON_0005156	reproductive structure	UBERON_0003981	primordial ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0003982	mature ovarian follicle
UBERON_0005156	reproductive structure	UBERON_0003984	uterine tube infundibulum
UBERON_0005156	reproductive structure	UBERON_0004014	labium minora
UBERON_0005156	reproductive structure	UBERON_0004021	spongiotrophoblast layer
UBERON_0005156	reproductive structure	UBERON_0004053	external male genitalia
UBERON_0005156	reproductive structure	UBERON_0004054	internal male genitalia
UBERON_0005156	reproductive structure	UBERON_0004084	genital labium
UBERON_0005156	reproductive structure	UBERON_0004085	labium majora
UBERON_0005156	reproductive structure	UBERON_0004175	internal genitalia
UBERON_0005156	reproductive structure	UBERON_0004176	external genitalia
UBERON_0005156	reproductive structure	UBERON_0004179	prostate glandular acinus
UBERON_0005156	reproductive structure	UBERON_0004183	placental labyrinth blood vessel
UBERON_0005156	reproductive structure	UBERON_0004184	prostate gland stroma
UBERON_0005156	reproductive structure	UBERON_0004223	vagina smooth muscle
UBERON_0005156	reproductive structure	UBERON_0004224	muscular coat of vas deferens
UBERON_0005156	reproductive structure	UBERON_0004243	prostate gland smooth muscle
UBERON_0005156	reproductive structure	UBERON_0004245	oviduct smooth muscle
UBERON_0005156	reproductive structure	UBERON_0004346	gubernaculum (male or female)
UBERON_0005156	reproductive structure	UBERON_0004353	female inguinal canal
UBERON_0005156	reproductive structure	UBERON_0004354	male inguinal canal
UBERON_0005156	reproductive structure	UBERON_0004358	caput epididymis
UBERON_0005156	reproductive structure	UBERON_0004359	corpus epididymis
UBERON_0005156	reproductive structure	UBERON_0004360	cauda epididymis
UBERON_0005156	reproductive structure	UBERON_0004520	striated muscle tissue of prostate
UBERON_0005156	reproductive structure	UBERON_0004533	left testis
UBERON_0005156	reproductive structure	UBERON_0004534	right testis
UBERON_0005156	reproductive structure	UBERON_0004544	epididymis epithelium
UBERON_0005156	reproductive structure	UBERON_0004547	decidua capsularis
UBERON_0005156	reproductive structure	UBERON_0004665	muscular coat of seminal vesicle
UBERON_0005156	reproductive structure	UBERON_0004713	corpus cavernosum penis
UBERON_0005156	reproductive structure	UBERON_0004801	cervix epithelium
UBERON_0005156	reproductive structure	UBERON_0004803	penis epithelium
UBERON_0005156	reproductive structure	UBERON_0004804	oviduct epithelium
UBERON_0005156	reproductive structure	UBERON_0004805	seminal vesicle epithelium
UBERON_0005156	reproductive structure	UBERON_0004806	vas deferens epithelium
UBERON_0005156	reproductive structure	UBERON_0004811	endometrium epithelium
